x86 Windows 10 and							
File name	File version	File size	Date	Time	Platform	SP requirement	Service branch
Microsoftedgesquare44x44.targetsize-256_altform-unplated_contrast-black.png	Not applicable	50	8-Oct-20	7:23	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-256_altform-unplated_contrast-white.png	Not applicable	50	8-Oct-20	7:23	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-256_contrast-black.png	Not applicable	50	8-Oct-20	7:24	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-256_contrast-white.png	Not applicable	50	8-Oct-20	7:24	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-30.png	Not applicable	49	8-Oct-20	7:24	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-30_altform-unplated.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-30_altform-unplated_contrast-black.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-30_altform-unplated_contrast-white.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-30_contrast-black.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-30_contrast-white.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-32.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-32_altform-unplated.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-32_altform-unplated_contrast-black.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-32_altform-unplated_contrast-white.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-32_contrast-black.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-32_contrast-white.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-36.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-36_altform-unplated.png	Not applicable	49	8-Oct-20	7:22	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-36_altform-unplated_contrast-black.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-36_altform-unplated_contrast-white.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-36_contrast-black.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-36_contrast-white.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-40.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-40_altform-unplated.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-40_altform-unplated_contrast-black.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-40_altform-unplated_contrast-white.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-40_contrast-black.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-40_contrast-white.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-48.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-48_altform-unplated.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-48_altform-unplated_contrast-black.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-48_altform-unplated_contrast-white.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-48_contrast-black.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-48_contrast-white.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-64.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-64_altform-unplated.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-64_altform-unplated_contrast-black.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-64_altform-unplated_contrast-white.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-64_contrast-black.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-64_contrast-white.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-72.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-72_altform-unplated.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-72_altform-unplated_contrast-black.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-72_altform-unplated_contrast-white.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-72_contrast-black.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-72_contrast-white.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-80.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-80_altform-unplated.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-80_altform-unplated_contrast-black.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-80_altform-unplated_contrast-white.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-80_contrast-black.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-80_contrast-white.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-96.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-96_altform-unplated.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-96_altform-unplated_contrast-black.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-96_altform-unplated_contrast-white.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-96_contrast-black.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-96_contrast-white.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare50x50.scale-100.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare50x50.scale-100_contrast-black.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare50x50.scale-100_contrast-white.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare71x71.scale-100.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare71x71.scale-100_contrast-black.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare71x71.scale-100_contrast-white.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare71x71.scale-125.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare71x71.scale-125_contrast-black.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare71x71.scale-125_contrast-white.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare71x71.scale-150.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgesquare71x71.scale-150_contrast-black.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare71x71.scale-150_contrast-white.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare71x71.scale-200.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare71x71.scale-200_contrast-black.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare71x71.scale-200_contrast-white.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare71x71.scale-400.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare71x71.scale-400_contrast-black.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare71x71.scale-400_contrast-white.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgewide310x150.scale-100.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgewide310x150.scale-100_contrast-black.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgewide310x150.scale-100_contrast-white.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgewide310x150.scale-125.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgewide310x150.scale-125_contrast-black.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgewide310x150.scale-125_contrast-white.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgewide310x150.scale-150.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgewide310x150.scale-150_contrast-black.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgewide310x150.scale-150_contrast-white.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgewide310x150.scale-200.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgewide310x150.scale-200_contrast-black.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgewide310x150.scale-200_contrast-white.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgewide310x150.scale-400.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgewide310x150.scale-400_contrast-black.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftedgewide310x150.scale-400_contrast-white.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Microsoftpdfreader.exe	Not applicable	6,609	8-Oct-20	7:20	Not applicable	None	Not applicable
Navcancl.htm	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Needhvsi.html	Not applicable	51	8-Oct-20	7:20	Not applicable	None	Not applicable
Needie.html	Not applicable	51	8-Oct-20	7:20	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-100.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-100_contrast-black.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-100_contrast-white.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-125.png	Not applicable	48	8-Oct-20	7:21	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-125_contrast-black.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-125_contrast-white.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-150.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-150_contrast-black.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-150_contrast-white.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-200.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-200_contrast-black.png	Not applicable	48	8-Oct-20	7:21	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-200_contrast-white.png	Not applicable	48	8-Oct-20	7:21	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-400.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-400_contrast-black.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-400_contrast-white.png	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Newtabpagehost.objectmodel.winmd	Not applicable	266	8-Oct-20	7:21	Not applicable	None	Not applicable
Newwindowicon.scale-100.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newwindowicon.scale-100_contrast-black.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newwindowicon.scale-100_contrast-white.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newwindowicon.scale-125.png	Not applicable	48	8-Oct-20	7:21	Not applicable	None	Not applicable
Newwindowicon.scale-125_contrast-black.png	Not applicable	48	8-Oct-20	7:21	Not applicable	None	Not applicable
Newwindowicon.scale-125_contrast-white.png	Not applicable	48	8-Oct-20	7:21	Not applicable	None	Not applicable
Newwindowicon.scale-150.png	Not applicable	48	8-Oct-20	7:22	Not applicable	None	Not applicable
Newwindowicon.scale-150_contrast-black.png	Not applicable	48	8-Oct-20	7:22	Not applicable	None	Not applicable
Newwindowicon.scale-150_contrast-white.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newwindowicon.scale-200.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newwindowicon.scale-200_contrast-black.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newwindowicon.scale-200_contrast-white.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newwindowicon.scale-400.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newwindowicon.scale-400_contrast-black.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Newwindowicon.scale-400_contrast-white.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Offlinetabs.css	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Offlinetabs.html	Not applicable	51	8-Oct-20	7:20	Not applicable	None	Not applicable
Oobe-readebook-alternative.png	Not applicable	51	8-Oct-20	7:21	Not applicable	None	Not applicable
Oobe-readebook.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Pdferror.html	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Pdferrordisabledforregion.html	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Pdferrormfnotfound.html	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Pdferrorneedcontentlocally.html	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Pdferrorneedcredentials.html	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Pdferrorofflineaccessdenied.html	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Pdferrorquitapplicationguard.html	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Pdferrorrenewrentallicense.html	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Pdferrorrepurchasecontent.html	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Pdferrorunknownerror.html	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Personapshader.cso	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Personavshader.cso	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Phishsite.js	Not applicable	51	8-Oct-20	7:20	Not applicable	None	Not applicable
Phishsiteedge.htm	Not applicable	48	8-Oct-20	7:21	Not applicable	None	Not applicable
Phishsitestyles.css	Not applicable	51	8-Oct-20	7:21	Not applicable	None	Not applicable
Phishsite_iframe.htm	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Pinjsapi_injectedscript.js	Not applicable	51	8-Oct-20	7:20	Not applicable	None	Not applicable
Proxyerror.htm	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Readinglistepubimage360x270.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Readinglistimage360x270.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Readinglistpdfimage360x270.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Readingviewer.js	Not applicable	53	8-Oct-20	7:20	Not applicable	None	Not applicable
Readingviewstyle.css	Not applicable	52	8-Oct-20	7:20	Not applicable	None	Not applicable
Readmdl2.ttf	Not applicable	52	8-Oct-20	7:20	Not applicable	None	Not applicable
Repost.htm	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Resources.pri	Not applicable	5,879	8-Oct-20	7:21	Not applicable	None	Not applicable
Servbusy.htm	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Sidepaneloading.png	Not applicable	48	8-Oct-20	7:21	Not applicable	None	Not applicable
Square150x150logo.scale-100.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Square150x150logo.scale-125.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Square150x150logo.scale-150.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Square150x150logo.scale-200.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Square150x150logo.scale-400.png	Not applicable	51	8-Oct-20	7:20	Not applicable	None	Not applicable
Square44x44logo.scale-100.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Square44x44logo.scale-125.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Square44x44logo.scale-150.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Square44x44logo.scale-200.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Square71x71logo.scale-100.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Sslnavcancel.htm	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Startfresh.html	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Startup.js	Not applicable	49	8-Oct-20	7:20	Not applicable	None	Not applicable
Tabpeekdefaultimage800x600.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Tabpeeknewtabpageimage800x600.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Tabpeekpdfimage800x600.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Tabsweepexplanation.gif	Not applicable	54	8-Oct-20	7:20	Not applicable	None	Not applicable
Tabsweepexplanation.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Tlserror.htm	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Transparentpixel.png	Not applicable	48	8-Oct-20	7:21	Not applicable	None	Not applicable
Tridenterrorpagestyles.css	Not applicable	51	8-Oct-20	7:20	Not applicable	None	Not applicable
Unknownprotocol.htm	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Webnotescontent.htm	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Webnotifications.png	Not applicable	48	8-Oct-20	7:20	Not applicable	None	Not applicable
Wpcblockframe.htm	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Wpcblocksite.js	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Bookviewer.htm	Not applicable	51	8-Oct-20	7:22	Not applicable	None	Not applicable
Browserimportexplanation.png	Not applicable	51	8-Oct-20	7:23	Not applicable	None	Not applicable
Dnserror.js	Not applicable	51	8-Oct-20	7:21	Not applicable	None	Not applicable
Edata.dll	Not applicable	7,224	8-Oct-20	7:21	Not applicable	None	Not applicable
Emodel.dll	Not applicable	130,270	8-Oct-20	7:21	Not applicable	None	Not applicable
Eview.dll	Not applicable	164,953	8-Oct-20	7:25	Not applicable	None	Not applicable
Hc_light_cursor_over.png	Not applicable	50	8-Oct-20	7:22	Not applicable	None	Not applicable
Learningtoolsstyles.css	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedge.exe	Not applicable	124,458	8-Oct-20	7:24	Not applicable	None	Not applicable
Microsoftedgeepub.targetsize-48.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgefile.targetsize-336.png	Not applicable	51	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesplashscreen.scale-100.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesplashscreen.scale-150.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesplashscreen.scale-150_contrast-white.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.scale-100.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.scale-125_contrast-white.png	Not applicable	49	8-Oct-20	7:23	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-256_altform-unplated.png	Not applicable	50	8-Oct-20	7:23	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-30_altform-unplated_contrast-black.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-40_contrast-white.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-72_altform-unplated.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare44x44.targetsize-72_contrast-black.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare50x50.scale-100.png	Not applicable	49	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgesquare71x71.scale-150.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Microsoftedgewide310x150.scale-200_contrast-black.png	Not applicable	50	8-Oct-20	7:22	Not applicable	None	Not applicable
Microsoftpdfreader.exe	Not applicable	6,576	8-Oct-20	7:20	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-200.png	Not applicable	48	8-Oct-20	7:21	Not applicable	None	Not applicable
Newinprivatewindowicon.scale-200_contrast-white.png	Not applicable	48	8-Oct-20	7:22	Not applicable	None	Not applicable
Newwindowicon.scale-125_contrast-white.png	Not applicable	48	8-Oct-20	7:22	Not applicable	None	Not applicable
Offlinetabs.html	Not applicable	51	8-Oct-20	7:21	Not applicable	None	Not applicable
Resources.pri	Not applicable	5,853	8-Oct-20	7:21	Not applicable	None	Not applicable
Square71x71logo.scale-125.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Square71x71logo.scale-200.png	Not applicable	50	8-Oct-20	7:21	Not applicable	None	Not applicable
Cmi2migxml.dll	Not applicable	2,459	8-Oct-20	7:20	Not applicable	None	Not applicable
Csiagent.dll	Not applicable	1,936	8-Oct-20	7:20	Not applicable	None	Not applicable
Migcore.dll	Not applicable	75,367	8-Oct-20	7:22	Not applicable	None	Not applicable
Mighost.exe	Not applicable	2,469	8-Oct-20	7:22	Not applicable	None	Not applicable
Migres.dll	Not applicable	2,441	8-Oct-20	7:22	Not applicable	None	Not applicable
Migstore.dll	Not applicable	2,562	8-Oct-20	7:23	Not applicable	None	Not applicable
Mxeagent.dll	Not applicable	2,605	8-Oct-20	7:23	Not applicable	None	Not applicable
Sfcn.dat	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Sflcid.dat	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Sflistlh.dat	Not applicable	55	8-Oct-20	7:21	Not applicable	None	Not applicable
Sflistrs1.dat	Not applicable	55	8-Oct-20	7:21	Not applicable	None	Not applicable
Sflistw8.dat	Not applicable	55	8-Oct-20	7:20	Not applicable	None	Not applicable
Sflistw8.woa.dat	Not applicable	54	8-Oct-20	7:20	Not applicable	None	Not applicable
Sflistwb.dat	Not applicable	55	8-Oct-20	7:20	Not applicable	None	Not applicable
Sflistwb.woa.dat	Not applicable	54	8-Oct-20	7:20	Not applicable	None	Not applicable
Sflistwt.dat	Not applicable	55	8-Oct-20	7:20	Not applicable	None	Not applicable
Sflistwt.woa.dat	Not applicable	55	8-Oct-20	7:20	Not applicable	None	Not applicable
Sflistxp.dat	Not applicable	54	8-Oct-20	7:20	Not applicable	None	Not applicable
Cmi2migxml.dll	Not applicable	2,440	8-Oct-20	7:20	Not applicable	None	Not applicable
Csiagent.dll	Not applicable	1,923	8-Oct-20	7:20	Not applicable	None	Not applicable
Migcore.dll	Not applicable	74,990	8-Oct-20	7:22	Not applicable	None	Not applicable
Mighost.exe	Not applicable	2,462	8-Oct-20	7:22	Not applicable	None	Not applicable
Migres.dll	Not applicable	2,422	8-Oct-20	7:22	Not applicable	None	Not applicable
Migstore.dll	Not applicable	2,563	8-Oct-20	7:23	Not applicable	None	Not applicable
Mxeagent.dll	Not applicable	2,591	8-Oct-20	7:23	Not applicable	None	Not applicable
Sflistwb.dat	Not applicable	55	8-Oct-20	7:21	Not applicable	None	Not applicable
Sflistxp.dat	Not applicable	54	8-Oct-20	7:21	Not applicable	None	Not applicable
@wirelessdisplaytoast.png	Not applicable	50	8-Oct-20	7:20	Not applicable	None	Not applicable
Miracastreceiver.dll	Not applicable	18,073	8-Oct-20	7:20	Not applicable	None	Not applicable
Miracastreceiver.dll	Not applicable	17,449	8-Oct-20	7:20	Not applicable	None	Not applicable
Miracastreceiverext.dll	Not applicable	1,547	8-Oct-20	7:20	Not applicable	None	Not applicable
Miracastreceiverext.dll	Not applicable	1,372	8-Oct-20	7:20	Not applicable	None	Not applicable
Windows.mirage.dll	Not applicable	64,779	8-Oct-20	7:21	Not applicable	None	Not applicable
Windows.mirage.internal.dll	Not applicable	3,846	8-Oct-20	7:22	Not applicable	None	Not applicable
Windows.mirage.dll	Not applicable	64,204	8-Oct-20	7:21	Not applicable	None	Not applicable
Windows.mirage.internal.dll	Not applicable	3,516	8-Oct-20	7:22	Not applicable	None	Not applicable
Mlang.dat	Not applicable	54	8-Oct-20	7:20	Not applicable	None	Not applicable
Mlang.dll	Not applicable	190	8-Oct-20	7:20	Not applicable	None	Not applicable
Mlang.dll	Not applicable	186	8-Oct-20	7:20	Not applicable	None	Not applicable
Avrt.dll	Not applicable	2,826	8-Oct-20	7:21	Not applicable	None	Not applicable
Mmcss.sys	Not applicable	363	8-Oct-20	7:20	Not applicable	None	Not applicable
Avrt.dll	Not applicable	2,813	8-Oct-20	7:21	Not applicable	None	Not applicable
Mmcss.sys	Not applicable	359	8-Oct-20	7:20	Not applicable	None	Not applicable
